*************************
Information of currently running processes. 
*************************
{'pid': 0, 'username': 'NT AUTHORITY\\SYSTEM', 'name': 'System Idle Process', 'vms': 0.05859375}
{'pid': 21292, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'svchost.exe', 'vms': 1.87890625}
{'pid': 21396, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'chrome.exe', 'vms': 44.734375}
{'pid': 21668, 'username': None, 'name': 'svchost.exe', 'vms': 7.296875}
{'pid': 21800, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'msedgewebview2.exe', 'vms': 242.109375}
{'pid': 21956, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'msedge.exe', 'vms': 15.2734375}
{'pid': 22128, 'username': None, 'name': 'conhost.exe', 'vms': 1.09375}
{'pid': 22356, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'HPSystemEventUtilityHost.exe', 'vms': 34.32421875}
{'pid': 22388, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'chrome.exe', 'vms': 41.328125}
{'pid': 22396, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'LockApp.exe', 'vms': 59.03125}
{'pid': 22444, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'dllhost.exe', 'vms': 2.828125}
{'pid': 22512, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'powershell.exe', 'vms': 53.58203125}
{'pid': 22784, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'WhatsApp.exe', 'vms': 90.51171875}
{'pid': 22852, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'chrome.exe', 'vms': 209.92578125}
{'pid': 22952, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'cmd.exe', 'vms': 1.94921875}
{'pid': 23536, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'Code.exe', 'vms': 401.4765625}
{'pid': 23724, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'Code.exe', 'vms': 180.94921875}
{'pid': 23860, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'backgroundTaskHost.exe', 'vms': 12.70703125}
{'pid': 24196, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'RuntimeBroker.exe', 'vms': 3.69140625}
{'pid': 24240, 'username': None, 'name': 'svchost.exe', 'vms': 6.4765625}
{'pid': 24300, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'backgroundTaskHost.exe', 'vms': 17.08984375}
{'pid': 24412, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'cmd.exe', 'vms': 2.5234375}
{'pid': 24640, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'RuntimeBroker.exe', 'vms': 1.29296875}
{'pid': 24880, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'OpenConsole.exe', 'vms': 2.8359375}
{'pid': 25008, 'username': None, 'name': 'PresentMonService.exe', 'vms': 6.38671875}
{'pid': 25076, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'dllhost.exe', 'vms': 2.73828125}
{'pid': 25264, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'chrome.exe', 'vms': 8.171875}
{'pid': 25700, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'chrome.exe', 'vms': 36.1015625}
{'pid': 25764, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'chrome.exe', 'vms': 207.03125}
{'pid': 25784, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'chrome.exe', 'vms': 41.70703125}
{'pid': 25912, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'chrome.exe', 'vms': 40.46484375}
{'pid': 25972, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'msedge.exe', 'vms': 20.87109375}
{'pid': 26116, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'msedge.exe', 'vms': 2.30078125}
{'pid': 26216, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'Code.exe', 'vms': 190.01953125}
{'pid': 26280, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'ShellHost.exe', 'vms': 37.640625}
{'pid': 26388, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'Code.exe', 'vms': 142.578125}
{'pid': 26656, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'backgroundTaskHost.exe', 'vms': 18.328125}
{'pid': 27144, 'username': 'DESKTOP-BU7GJUF\\SUDEEP A KULKARNI', 'name': 'python.exe', 'vms': 9.296875}
